datetime,open,high,low,close,volume
2024-06-21 12:00:00,2366.307,2368.079,2323.313,2327.93,52504
2024-06-21 16:00:00,2327.983,2329.39,2316.705,2322.091,24601
2024-06-21 20:00:00,2322.143,2322.691,2320.798,2321.539,2881
2024-06-23 20:00:00,2321.147,2322.23,2317.726,2319.223,5119
2024-06-24 00:00:00,2319.213,2326.68,2317.89,2325.432,19775
2024-06-24 04:00:00,2325.443,2331.825,2321.388,2330.743,17264
2024-06-24 08:00:00,2330.76,2332.813,2320.805,2326.227,20956
2024-06-24 12:00:00,2326.273,2333.869,2323.322,2327.663,29211
2024-06-24 16:00:00,2327.618,2334.669,2326.852,2331.677,16973
2024-06-24 20:00:00,2331.645,2334.427,2330.263,2330.914,5954
2024-06-25 00:00:00,2330.908,2330.962,2323.202,2324.183,17647
2024-06-25 04:00:00,2324.226,2330.115,2322.714,2324.826,17788
2024-06-25 08:00:00,2324.782,2337.126,2322.851,2330.162,20999
2024-06-25 12:00:00,2330.201,2330.495,2315.6,2324.72,35197
2024-06-25 16:00:00,2324.789,2325.026,2315.473,2319.813,17954
2024-06-25 20:00:00,2319.762,2321.462,2317.897,2320.064,7615
2024-06-26 00:00:00,2320.016,2323.919,2310.593,2317.284,23478
2024-06-26 04:00:00,2317.327,2318.168,2309.708,2316.125,19093
2024-06-26 08:00:00,2316.082,2318.461,2304.412,2313.044,22506
2024-06-26 12:00:00,2313.03,2317.841,2293.566,2299.981,39594
2024-06-26 16:00:00,2299.956,2303.018,2296.91,2298.662,18406
2024-06-26 20:00:00,2298.718,2299.26,2296.801,2298.44,6705
2024-06-27 00:00:00,2298.449,2300.137,2296.844,2298.97,15239
2024-06-27 04:00:00,2298.972,2303.426,2296.467,2302.297,16436
2024-06-27 08:00:00,2302.251,2317.929,2302.001,2317.057,20542
2024-06-27 12:00:00,2317.012,2330.973,2316.065,2327.474,39550
2024-06-27 16:00:00,2327.438,2328.32,2322.432,2325.988,18634
2024-06-27 20:00:00,2325.954,2328.561,2325.417,2327.758,5979
2024-06-28 00:00:00,2327.702,2328.306,2319.046,2321.752,19249
2024-06-28 04:00:00,2321.825,2328.888,2319.747,2327.18,16161
2024-06-28 08:00:00,2327.191,2337.185,2326.468,2333.975,19161
2024-06-28 12:00:00,2333.946,2339.847,2322.879,2328.629,39199
2024-06-28 16:00:00,2328.679,2332.75,2322.963,2325.042,18667
2024-06-28 20:00:00,2325.011,2326.865,2322.875,2326.676,3395
2024-06-30 20:00:00,2322.887,2326.194,2322.878,2324.968,4740
2024-07-01 00:00:00,2324.989,2328.538,2322.141,2324.783,16534
2024-07-01 04:00:00,2324.767,2329.012,2318.475,2323.722,18620
2024-07-01 08:00:00,2323.689,2338.288,2321.875,2338.171,20028
2024-07-01 12:00:00,2338.201,2338.52,2319.223,2327.751,36331
2024-07-01 16:00:00,2327.745,2331.918,2326.648,2330.937,17508
2024-07-01 20:00:00,2331.011,2332.587,2330.892,2332.259,5613
2024-07-02 00:00:00,2332.254,2334.339,2325.746,2326.071,14737
2024-07-02 04:00:00,2326.073,2331.823,2323.296,2330.717,16918
2024-07-02 08:00:00,2330.772,2332.49,2319.938,2320.738,19180
2024-07-02 12:00:00,2320.765,2336.807,2319.041,2324.748,38866
2024-07-02 16:00:00,2324.716,2331.35,2320.959,2330.798,16580
2024-07-02 20:00:00,2330.763,2331.483,2328.652,2330.217,5749
2024-07-03 00:00:00,2330.214,2332.544,2326.819,2331.686,14508
2024-07-03 04:00:00,2331.737,2347.238,2331.737,2345.343,19064
2024-07-03 08:00:00,2345.356,2349.519,2342.143,2345.412,20575
2024-07-03 12:00:00,2345.436,2364.964,2344.909,2363.078,42019
2024-07-03 16:00:00,2363.039,2363.188,2353.652,2354.317,17233
2024-07-03 20:00:00,2354.339,2359.619,2354.263,2358.737,5194
2024-07-04 00:00:00,2358.759,2362.577,2356.481,2358.141,15044
2024-07-04 04:00:00,2358.139,2359.639,2350.395,2357.491,15601
2024-07-04 08:00:00,2357.551,2360.027,2355.486,2358.428,14893
2024-07-04 12:00:00,2358.501,2361.909,2355.5,2357.432,17965
2024-07-04 16:00:00,2357.449,2359.136,2356.941,2357.268,3909
2024-07-04 20:00:00,2357.072,2357.741,2354.248,2356.759,4706
2024-07-05 00:00:00,2356.791,2363.145,2356.061,2361.75,16047
2024-07-05 04:00:00,2361.753,2367.483,2361.34,2365.262,16242
2024-07-05 08:00:00,2365.298,2368.039,2361.807,2365.793,17428
2024-07-05 12:00:00,2365.773,2388.384,2347.485,2384.677,53866
2024-07-05 16:00:00,2384.723,2392.978,2383.94,2388.871,21380
2024-07-05 20:00:00,2388.821,2391.663,2388.229,2391.601,2660
2024-07-07 20:00:00,2389.621,2390.216,2384.803,2386.159,5368
2024-07-08 00:00:00,2386.105,2391.128,2380.725,2382.913,19347
2024-07-08 04:00:00,2382.97,2386.806,2376.636,2377.867,18574
2024-07-08 08:00:00,2377.862,2378.862,2368.298,2375.322,19458
2024-07-08 12:00:00,2375.273,2379.541,2351.013,2355.496,38232
2024-07-08 16:00:00,2355.446,2359.876,2351.034,2359.166,20930
2024-07-08 20:00:00,2359.211,2362.038,2358.024,2361.748,5655
2024-07-09 00:00:00,2361.777,2367.986,2360.491,2367.663,17705
2024-07-09 04:00:00,2367.656,2368.815,2358.293,2358.97,17181
2024-07-09 08:00:00,2359.018,2365.671,2357.523,2360.62,17650
2024-07-09 12:00:00,2360.67,2371.62,2349.392,2362.031,43900
2024-07-09 16:00:00,2362.013,2365.604,2356.547,2363.535,20379
2024-07-09 20:00:00,2363.575,2366.081,2363.315,2365.002,5335
2024-07-10 00:00:00,2364.982,2370.33,2363.34,2368.181,16309
2024-07-10 04:00:00,2368.202,2374.963,2366.604,2372.642,15674
2024-07-10 08:00:00,2372.606,2378.399,2371.474,2378.39,15727
2024-07-10 12:00:00,2378.423,2386.708,2373.917,2378.797,30863
2024-07-10 16:00:00,2378.825,2381.369,2369.872,2371.803,18219
2024-07-10 20:00:00,2371.794,2372.948,2370.9,2372.889,5282
2024-07-11 00:00:00,2372.871,2380.259,2371.44,2378.781,15545
2024-07-11 04:00:00,2378.812,2383.235,2378.503,2379.925,16374
2024-07-11 08:00:00,2379.962,2384.564,2379.036,2380.832,17337
2024-07-11 12:00:00,2380.789,2424.575,2378.164,2417.391,74464
2024-07-11 16:00:00,2417.34,2419.284,2410.043,2414.117,23899
2024-07-11 20:00:00,2414.174,2416.039,2411.144,2415.888,9665
2024-07-12 00:00:00,2415.892,2416.289,2406.686,2408.815,19152
2024-07-12 04:00:00,2408.817,2410.107,2400.321,2404.212,18838
2024-07-12 08:00:00,2404.137,2408.348,2398.322,2401.749,19045
2024-07-12 12:00:00,2401.804,2413.73,2391.4,2411.753,45843
2024-07-12 16:00:00,2411.789,2418.27,2411.735,2412.86,16829
2024-07-12 20:00:00,2412.809,2412.809,2411.299,2411.436,2310
2024-07-14 20:00:00,2411.656,2412.282,2405.699,2408.687,6546
2024-07-15 00:00:00,2408.691,2412.004,2404.92,2411.59,17025
2024-07-15 04:00:00,2411.627,2414.006,2401.341,2407.915,18765
2024-07-15 08:00:00,2407.931,2420.354,2406.906,2418.265,20809
2024-07-15 12:00:00,2418.271,2437.485,2411.53,2433.315,38255
2024-07-15 16:00:00,2433.293,2439.801,2419.757,2421.123,30874
2024-07-15 20:00:00,2421.18,2422.763,2420.621,2422.528,6160
2024-07-16 00:00:00,2422.517,2431.469,2419.948,2428.612,19496
2024-07-16 04:00:00,2428.616,2439.372,2425.057,2437.002,21285
2024-07-16 08:00:00,2436.985,2443.449,2433.641,2439.555,23078
2024-07-16 12:00:00,2439.528,2465.317,2429.367,2463.133,50676
2024-07-16 16:00:00,2463.159,2468.733,2457.867,2468.517,24098
2024-07-16 20:00:00,2468.57,2470.0,2466.279,2468.312,9225
2024-07-17 00:00:00,2468.302,2482.399,2463.943,2471.735,31818
2024-07-17 04:00:00,2471.71,2474.358,2461.79,2474.137,26613
2024-07-17 08:00:00,2474.099,2478.878,2466.69,2470.062,28490
2024-07-17 12:00:00,2470.093,2483.741,2458.048,2463.407,57732
2024-07-17 16:00:00,2463.456,2465.14,2451.441,2458.02,26833
2024-07-17 20:00:00,2458.057,2461.883,2457.246,2461.33,8666
2024-07-18 00:00:00,2461.367,2468.92,2457.323,2468.045,21533
2024-07-18 04:00:00,2468.034,2475.0,2464.585,2471.964,23384
2024-07-18 08:00:00,2471.992,2473.728,2461.521,2464.494,23024
2024-07-18 12:00:00,2464.533,2469.957,2457.56,2461.324,41770
2024-07-18 16:00:00,2461.357,2462.066,2440.26,2442.949,27615
2024-07-18 20:00:00,2442.999,2445.597,2441.256,2441.284,7868
2024-07-19 00:00:00,2441.326,2441.377,2420.451,2428.734,37152
2024-07-19 04:00:00,2428.731,2429.355,2412.837,2418.161,29633
2024-07-19 08:00:00,2418.173,2421.675,2408.445,2410.087,26922
2024-07-19 12:00:00,2410.093,2410.262,2393.789,2405.411,53681
2024-07-19 16:00:00,2405.479,2406.001,2395.674,2398.742,21982
2024-07-19 20:00:00,2398.776,2400.584,2397.817,2400.484,3117
2024-07-21 20:00:00,2403.714,2411.965,2402.521,2411.562,7266
2024-07-22 00:00:00,2411.53,2412.189,2403.267,2406.765,23031
2024-07-22 04:00:00,2406.724,2407.386,2398.915,2402.541,25284
2024-07-22 08:00:00,2402.535,2408.455,2397.986,2398.09,22155
2024-07-22 12:00:00,2398.076,2400.205,2383.831,2386.346,45414
2024-07-22 16:00:00,2386.338,2400.093,2386.119,2399.034,19270
2024-07-22 20:00:00,2398.987,2399.52,2394.738,2395.817,6200
2024-07-23 00:00:00,2395.784,2404.015,2395.499,2398.391,21605
2024-07-23 04:00:00,2398.394,2399.677,2388.259,2397.824,24233
2024-07-23 08:00:00,2397.856,2412.034,2396.309,2407.648,24344
2024-07-23 12:00:00,2407.611,2409.315,2399.549,2405.513,33839
2024-07-23 16:00:00,2405.471,2409.014,2402.66,2407.579,18695
2024-07-23 20:00:00,2407.538,2410.047,2405.339,2408.547,7060
2024-07-24 00:00:00,2408.592,2418.361,2404.9,2416.44,23674
2024-07-24 04:00:00,2416.454,2419.239,2411.655,2414.608,22843
2024-07-24 08:00:00,2414.566,2417.816,2409.787,2417.466,20651
2024-07-24 12:00:00,2417.503,2431.987,2413.641,2424.791,44250
2024-07-24 16:00:00,2424.827,2424.951,2398.314,2398.392,27104
2024-07-24 20:00:00,2398.503,2401.226,2393.067,2398.703,13027
2024-07-25 00:00:00,2398.754,2400.019,2366.808,2374.789,52207
2024-07-25 04:00:00,2374.738,2378.765,2365.786,2374.054,30328
2024-07-25 08:00:00,2374.107,2382.563,2368.015,2368.594,29451
2024-07-25 12:00:00,2368.595,2377.362,2357.953,2363.185,66777
2024-07-25 16:00:00,2363.157,2365.555,2353.12,2362.613,30824
2024-07-25 20:00:00,2362.641,2365.488,2359.396,2363.834,10249
2024-07-26 00:00:00,2363.882,2379.437,2355.876,2371.813,28362
2024-07-26 04:00:00,2371.854,2375.286,2365.248,2371.495,23631
2024-07-26 08:00:00,2371.537,2375.837,2369.378,2373.312,20577
2024-07-26 12:00:00,2373.308,2390.833,2371.061,2385.166,45125
2024-07-26 16:00:00,2385.245,2390.425,2381.159,2386.305,20586
2024-07-26 20:00:00,2386.346,2388.887,2385.466,2387.148,3255
2024-07-28 20:00:00,2387.977,2403.189,2387.891,2397.124,11157
2024-07-29 00:00:00,2397.089,2402.514,2388.647,2394.56,27377
2024-07-29 04:00:00,2394.539,2396.296,2389.46,2391.603,23047
2024-07-29 08:00:00,2391.592,2395.402,2386.842,2387.762,22943
2024-07-29 12:00:00,2387.772,2396.82,2369.556,2376.836,43860
2024-07-29 16:00:00,2376.865,2385.478,2374.534,2383.125,22678
2024-07-29 20:00:00,2383.082,2384.981,2380.921,2381.177,6869
2024-07-30 00:00:00,2381.22,2385.997,2376.505,2385.775,23535
2024-07-30 04:00:00,2385.763,2392.005,2385.672,2390.258,22035
2024-07-30 08:00:00,2390.298,2392.474,2386.906,2387.149,19581
2024-07-30 12:00:00,2387.142,2397.772,2383.354,2385.294,43050
2024-07-30 16:00:00,2385.337,2411.103,2384.987,2407.041,30605
2024-07-30 20:00:00,2407.009,2412.832,2406.981,2409.841,10841
2024-07-31 00:00:00,2409.844,2419.199,2403.909,2416.476,29709
2024-07-31 04:00:00,2416.507,2425.544,2414.405,2417.209,26838
2024-07-31 08:00:00,2417.17,2423.28,2415.469,2419.61,22543
2024-07-31 12:00:00,2419.663,2429.025,2417.304,2423.132,41754
2024-07-31 16:00:00,2423.173,2450.887,2421.57,2449.837,41869
2024-07-31 20:00:00,2449.792,2450.967,2444.133,2445.777,11747
2024-08-01 00:00:00,2445.759,2458.412,2437.29,2442.811,37453
2024-08-01 04:00:00,2442.803,2448.841,2439.905,2440.359,27223
2024-08-01 08:00:00,2440.316,2442.922,2430.199,2440.775,28532
2024-08-01 12:00:00,2440.756,2462.323,2440.312,2445.141,64754
2024-08-01 16:00:00,2445.216,2448.795,2434.912,2443.087,33992
2024-08-01 20:00:00,2443.055,2447.587,2441.754,2445.878,12232
2024-08-02 00:00:00,2445.92,2459.446,2434.906,2454.466,39027
2024-08-02 04:00:00,2454.456,2468.514,2454.225,2461.572,30271
2024-08-02 08:00:00,2461.619,2465.405,2457.565,2459.293,25769
2024-08-02 12:00:00,2459.25,2477.756,2410.828,2433.18,122999
2024-08-02 16:00:00,2433.102,2439.327,2422.966,2437.652,42599
2024-08-02 20:00:00,2437.679,2442.506,2435.573,2441.926,4860
2024-08-04 20:00:00,2441.054,2446.379,2437.949,2440.986,13289
2024-08-05 00:00:00,2441.017,2452.544,2413.801,2450.991,69655
2024-08-05 04:00:00,2451.056,2458.87,2422.098,2432.014,64754
2024-08-05 08:00:00,2432.054,2434.473,2383.302,2386.769,60533
2024-08-05 12:00:00,2386.806,2412.269,2364.3,2402.872,114482
2024-08-05 16:00:00,2402.801,2413.091,2399.02,2407.713,38270
2024-08-05 20:00:00,2407.675,2412.596,2404.374,2404.871,13865
2024-08-06 00:00:00,2404.899,2418.341,2404.549,2409.018,39060
2024-08-06 04:00:00,2409.047,2412.681,2394.828,2409.869,45331
2024-08-06 08:00:00,2409.969,2416.378,2408.107,2410.989,31548
2024-08-06 12:00:00,2411.029,2412.241,2381.437,2387.57,75953
2024-08-06 16:00:00,2387.605,2396.048,2385.573,2387.765,30078
2024-08-06 20:00:00,2387.793,2390.521,2382.788,2383.812,11522
2024-08-07 00:00:00,2383.757,2388.474,2378.975,2385.982,42085
2024-08-07 04:00:00,2386.019,2397.616,2385.716,2389.344,30703
2024-08-07 08:00:00,2389.374,2402.425,2388.285,2401.212,25490
2024-08-07 12:00:00,2401.228,2407.124,2391.966,2394.486,43642
2024-08-07 16:00:00,2394.484,2399.782,2383.815,2385.753,28523
2024-08-07 20:00:00,2385.704,2387.416,2380.918,2384.825,11762
2024-08-08 00:00:00,2384.868,2394.731,2383.302,2394.384,29615
2024-08-08 04:00:00,2394.35,2400.674,2392.461,2396.77,27825
2024-08-08 08:00:00,2396.82,2413.666,2392.903,2412.226,27907
2024-08-08 12:00:00,2412.186,2424.399,2402.329,2418.72,61001
2024-08-08 16:00:00,2418.678,2426.395,2415.831,2423.566,25154
2024-08-08 20:00:00,2423.588,2427.852,2422.863,2424.626,10055
2024-08-09 00:00:00,2424.553,2429.034,2419.256,2421.123,25685
2024-08-09 04:00:00,2421.079,2427.087,2416.863,2423.162,23937
2024-08-09 08:00:00,2423.216,2432.673,2422.232,2426.794,23796
2024-08-09 12:00:00,2426.768,2435.99,2420.989,2431.504,50394
2024-08-09 16:00:00,2431.548,2437.052,2427.191,2429.113,22279
2024-08-09 20:00:00,2429.152,2431.205,2429.152,2430.839,3062
2024-08-11 20:00:00,2428.365,2433.268,2427.28,2427.96,6505
2024-08-12 00:00:00,2427.962,2430.321,2423.859,2428.606,18551
2024-08-12 04:00:00,2428.548,2442.853,2428.226,2441.606,20521
2024-08-12 08:00:00,2441.648,2445.092,2439.61,2441.532,21635
2024-08-12 12:00:00,2441.54,2460.718,2441.442,2459.767,41900
2024-08-12 16:00:00,2459.809,2472.219,2458.962,2470.505,23247
2024-08-12 20:00:00,2470.478,2476.065,2470.183,2475.568,8850
2024-08-13 00:00:00,2475.612,2476.995,2460.824,2463.48,27087
2024-08-13 04:00:00,2463.545,2466.19,2458.525,2464.292,22193
2024-08-13 08:00:00,2464.333,2466.639,2458.865,2465.8,21482
2024-08-13 12:00:00,2465.829,2475.689,2458.939,2468.659,43791
2024-08-13 16:00:00,2468.632,2471.118,2462.267,2466.943,20633
2024-08-13 20:00:00,2466.954,2467.867,2462.974,2464.091,7735
2024-08-14 00:00:00,2464.136,2472.531,2455.303,2460.824,28310
2024-08-14 04:00:00,2460.847,2471.933,2459.288,2470.881,22168
2024-08-14 08:00:00,2470.854,2478.821,2468.708,2474.727,23796
2024-08-14 12:00:00,2474.767,2480.113,2442.017,2444.056,80825
2024-08-14 16:00:00,2444.004,2448.481,2438.027,2447.258,25769
2024-08-14 20:00:00,2447.157,2449.513,2446.465,2449.44,7438
2024-08-15 00:00:00,2449.428,2454.389,2448.242,2453.712,24134
2024-08-15 04:00:00,2453.731,2458.818,2450.312,2455.742,22875
2024-08-15 08:00:00,2455.733,2464.197,2453.569,2463.561,21250
2024-08-15 12:00:00,2463.612,2470.126,2432.126,2458.352,84732
2024-08-15 16:00:00,2458.426,2461.653,2453.432,2455.598,22853
2024-08-15 20:00:00,2455.552,2458.287,2454.428,2457.334,7828
2024-08-16 00:00:00,2457.342,2460.059,2450.726,2452.429,21191
2024-08-16 04:00:00,2452.467,2464.52,2451.101,2462.001,20392
2024-08-16 08:00:00,2462.079,2472.328,2459.124,2472.145,22991
2024-08-16 12:00:00,2472.106,2500.551,2471.283,2491.723,64354
2024-08-16 16:00:00,2491.798,2509.058,2491.683,2507.894,26122
2024-08-16 20:00:00,2507.947,2509.814,2505.571,2507.852,4268
2024-08-18 20:00:00,2506.495,2506.812,2502.305,2506.484,7390
2024-08-19 00:00:00,2506.471,2506.805,2494.945,2503.254,31773
2024-08-19 04:00:00,2503.247,2505.215,2498.841,2503.026,24481
2024-08-19 08:00:00,2502.979,2507.219,2486.517,2494.444,24574
2024-08-19 12:00:00,2494.449,2505.965,2485.649,2503.968,41645
2024-08-19 16:00:00,2503.932,2507.516,2500.667,2505.437,20486
2024-08-19 20:00:00,2505.476,2505.658,2502.077,2503.578,6400
2024-08-20 00:00:00,2503.588,2508.322,2498.666,2501.764,22160
2024-08-20 04:00:00,2501.823,2515.256,2497.289,2514.912,22085
2024-08-20 08:00:00,2514.939,2527.205,2514.327,2526.257,29216
2024-08-20 12:00:00,2526.301,2531.701,2505.793,2508.552,56734
2024-08-20 16:00:00,2508.583,2515.555,2500.863,2514.985,26024
2024-08-20 20:00:00,2515.027,2516.97,2512.787,2512.998,7070
2024-08-21 00:00:00,2513.01,2519.976,2510.795,2517.42,22785
2024-08-21 04:00:00,2517.467,2519.632,2508.124,2509.784,22369
2024-08-21 08:00:00,2509.757,2513.355,2504.451,2511.857,21855
