datetime,open,high,low,close,volume
2026-05-06 07:15:00,4658.662,4669.777,4657.458,4667.373,2272
2026-05-06 07:30:00,4667.374,4670.628,4663.164,4670.628,2017
2026-05-06 07:45:00,4670.379,4681.844,4670.192,4681.646,3077
2026-05-06 08:00:00,4681.46,4682.393,4675.392,4679.542,2687
2026-05-06 08:15:00,4679.464,4680.704,4676.754,4676.934,1796
2026-05-06 08:30:00,4677.041,4678.83,4671.434,4677.348,2069
2026-05-06 08:45:00,4677.344,4702.763,4677.343,4699.871,7866
2026-05-06 09:00:00,4699.93,4708.513,4688.805,4695.609,5791
2026-05-06 09:15:00,4695.555,4705.053,4691.177,4700.016,4041
2026-05-06 09:30:00,4699.948,4705.96,4695.698,4696.106,3489
2026-05-06 09:45:00,4696.08,4703.141,4694.326,4701.647,2559
2026-05-06 10:00:00,4701.779,4705.797,4695.721,4698.052,2991
2026-05-06 10:15:00,4698.037,4704.675,4695.298,4704.264,2317
2026-05-06 10:30:00,4704.334,4716.085,4704.334,4714.254,3633
2026-05-06 10:45:00,4714.11,4723.076,4707.506,4717.817,5053
2026-05-06 11:00:00,4717.745,4721.118,4709.399,4712.19,4072
2026-05-06 11:15:00,4712.127,4713.627,4705.506,4705.716,3082
2026-05-06 11:30:00,4705.564,4715.235,4698.007,4699.695,3776
2026-05-06 11:45:00,4699.752,4702.586,4690.713,4692.007,3820
2026-05-06 12:00:00,4692.172,4693.169,4670.854,4673.285,5851
2026-05-06 12:15:00,4673.059,4688.831,4660.198,4683.388,6265
2026-05-06 12:30:00,4683.442,4685.469,4677.968,4682.538,4060
2026-05-06 12:45:00,4682.549,4684.734,4676.74,4683.246,3134
2026-05-06 13:00:00,4683.346,4692.464,4668.622,4683.445,7173
2026-05-06 13:15:00,4683.454,4690.989,4679.359,4685.176,3756
2026-05-06 13:30:00,4685.104,4699.185,4680.237,4695.46,7042
2026-05-06 13:45:00,4695.519,4707.795,4692.619,4702.419,5541
2026-05-06 14:00:00,4702.215,4712.485,4697.53,4710.853,5737
2026-05-06 14:15:00,4710.912,4717.443,4704.932,4705.818,4789
2026-05-06 14:30:00,4705.88,4714.39,4704.659,4713.19,4107
2026-05-06 14:45:00,4713.255,4714.122,4700.697,4702.889,4202
2026-05-06 15:00:00,4702.833,4705.847,4693.267,4696.605,3481
2026-05-06 15:15:00,4696.604,4703.224,4694.405,4695.374,2758
2026-05-06 15:30:00,4695.598,4697.894,4689.28,4692.642,3105
2026-05-06 15:45:00,4692.702,4694.985,4687.626,4687.963,2742
2026-05-06 16:00:00,4687.897,4688.655,4681.275,4683.808,3084
2026-05-06 16:15:00,4683.864,4688.573,4682.752,4688.191,2242
2026-05-06 16:30:00,4688.262,4691.904,4685.325,4688.817,2170
2026-05-06 16:45:00,4688.77,4689.983,4679.431,4683.124,3225
2026-05-06 17:00:00,4682.866,4688.009,4679.722,4685.404,2649
2026-05-06 17:15:00,4685.375,4686.176,4680.006,4683.19,2340
2026-05-06 17:30:00,4683.124,4683.601,4678.767,4680.653,2024
2026-05-06 17:45:00,4680.709,4684.71,4680.25,4683.902,1718
2026-05-06 18:00:00,4684.049,4687.407,4681.91,4686.652,1658
2026-05-06 18:15:00,4686.697,4690.618,4686.376,4687.909,1606
2026-05-06 18:30:00,4687.98,4690.28,4685.194,4686.01,1545
2026-05-06 18:45:00,4686.005,4688.161,4684.749,4686.169,1543
2026-05-06 19:00:00,4686.238,4695.75,4686.042,4695.144,1609
2026-05-06 19:15:00,4695.009,4700.237,4694.94,4698.428,1628
2026-05-06 19:30:00,4698.237,4699.082,4693.793,4695.22,1595
2026-05-06 19:45:00,4695.283,4698.5,4692.303,4692.361,1946
2026-05-06 20:00:00,4692.296,4699.625,4692.241,4698.753,1443
2026-05-06 20:15:00,4699.079,4699.435,4691.861,4692.851,1207
2026-05-06 20:30:00,4692.869,4693.292,4688.811,4688.811,1179
2026-05-06 20:45:00,4688.72,4691.984,4685.052,4690.829,1136
2026-05-06 22:00:00,4693.2,4698.233,4689.312,4697.148,1096
2026-05-06 22:15:00,4697.145,4699.79,4693.587,4695.387,1164
2026-05-06 22:30:00,4695.412,4699.483,4694.345,4698.679,1056
